CDSCode,Status,County,Level_,Pb_Prv_BIE,Lat,Long
19647330109306,Active,Los Angeles,Elementary,Public,33.932721,-118.291041
19647336019491,Active,Los Angeles,Elementary,Public,34.02327,-118.310724
19647336060586,Active,Los Angeles,Elementary,Public,34.038575,-118.296771
19647336016042,Active,Los Angeles,Elementary,Public,33.828528,-118.260446
19647336066294,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.850164,-118.251226
19647336119903,Active,Los Angeles,Elementary,Public,34.037141,-118.279534
19647330111997,Active,Los Angeles,Elementary,Public,33.985075,-118.19548
19647330106930,Active,Los Angeles,Elementary,Public,33.948251,-118.21767
19647331995448,Active,Los Angeles,High School,Public,34.058119,-118.203358
19647336060545,Active,Los Angeles,Elementary-High Combination,Public,34.037884,-118.168057
19647336018576,Active,Los Angeles,Elementary,Public,33.921898,-118.268035
19647330109181,Active,Los Angeles,Elementary,Public,34.047967,-118.270243
19647331931468,Active,Los Angeles,High School,Public,34.033946,-118.234409
19647336097927,Active,Los Angeles,Elementary,Public,33.967599,-118.377887
19647330102434,Active,Los Angeles,High School,Public,33.933477,-118.308281
19647330109397,Active,Los Angeles,Elementary,Public,34.178023,-118.380398
19647330109371,Active,Los Angeles,Elementary,Public,34.230901,-118.461662
19647330109389,Active,Los Angeles,Elementary,Public,34.226768,-118.456875
19647330112045,Active,Los Angeles,High School,Public,34.249957,-118.441736
19647336060461,Active,Los Angeles,Elementary-High Combination,Public,34.206976,-118.41306
19647336018865,Active,Los Angeles,Elementary-High Combination,Public,34.17514,-118.515304
19647331931633,Active,Los Angeles,High School,Public,34.198383,-118.548334
19647331933233,Active,Los Angeles,Elementary-High Combination,Public,34.185205,-118.538584
19647336017628,Active,Los Angeles,Elementary,Public,33.996536,-118.253203
19647330121079,Active,Los Angeles,Elementary,Public,34.189973,-118.447015
19651026023568,Active,Los Angeles,Elementary,Public,34.719319,-118.291767
19646266014427,Active,Los Angeles,Elementary,Public,34.672045,-118.424154
19651026111520,Active,Los Angeles,Elementary,Public,34.682806,-118.239439
19646670106070,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.67668,-118.211331
19642461995844,Active,Los Angeles,High School,Public,34.694112,-118.190314
19646671996420,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.687483,-118.180376
19642121930056,Active,Los Angeles,High School,Public,33.863961,-118.065964
19642121930361,Active,Los Angeles,High School,Public,33.844228,-118.074549
19642121931641,Active,Los Angeles,High School,Public,33.877925,-118.070287
19642121933159,Active,Los Angeles,High School,Public,33.874499,-118.096323
19642121931880,Active,Los Angeles,High School,Public,33.877806,-118.053565
19642126093447,Active,Los Angeles,Elementary,Public,33.877618,-118.058485
19642126010862,Active,Los Angeles,Elementary,Public,33.835971,-118.08413
19642126010904,Active,Los Angeles,Elementary,Public,33.856078,-118.067763
19642126010912,Active,Los Angeles,Elementary,Public,33.8354,-118.066265
19642126010938,Active,Los Angeles,Elementary,Public,33.872155,-118.069386
19642126010946,Active,Los Angeles,Elementary,Public,33.879196,-118.086711
19642126010961,Active,Los Angeles,Elementary,Public,33.843327,-118.06735
19642126010979,Active,Los Angeles,Elementary,Public,33.826796,-118.077062
19642126010995,Active,Los Angeles,Elementary,Public,33.845048,-118.083583
19642126057442,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.870791,-118.078567
19642126057459,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.847991,-118.068909
19642126061220,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.847884,-118.087796
19642126061238,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.83538,-118.078142
19642126066716,Active,Los Angeles,Elementary,Public,33.875458,-118.047649
19642126068274,Active,Los Angeles,Elementary,Public,33.865036,-118.040814
19642126071351,Active,Los Angeles,Elementary,Public,33.875282,-118.078287
19642126071369,Active,Los Angeles,Elementary,Public,33.855965,-118.089489
19642126085609,Active,Los Angeles,Elementary,Public,33.860396,-118.056362
19642126085617,Active,Los Angeles,Elementary,Public,33.877796,-118.040969
19642126010920,Active,Los Angeles,Elementary,Public,33.823123,-118.067436
19642126010953,Active,Los Angeles,Elementary,Public,33.870602,-118.088024
19642126093454,Active,Los Angeles,Elementary,Public,33.852408,-118.075411
19753091995786,Active,Los Angeles,High School,Public,34.492952,-118.216448
19753096107494,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.490312,-118.194842
19757136011019,Active,Los Angeles,Elementary,Public,34.088591,-118.154659
19757136011001,Active,Los Angeles,Elementary,Public,34.046435,-118.152463
19757136011027,Active,Los Angeles,Elementary,Public,34.070726,-118.151093
19757136011035,Active,Los Angeles,Elementary,Public,34.100611,-118.132705
19757136011043,Active,Los Angeles,Elementary,Public,34.098353,-118.115886
19757136011050,Active,Los Angeles,Elementary,Public,34.075131,-118.139074
19757136011068,Active,Los Angeles,Elementary,Public,34.085046,-118.115677
19757136011076,Active,Los Angeles,Elementary,Public,34.057678,-118.154531
19757136011092,Active,Los Angeles,Elementary,Public,34.076919,-118.128659
19757136011100,Active,Los Angeles,Elementary,Public,34.053333,-118.127904
19757136011118,Active,Los Angeles,Elementary,Public,34.086046,-118.135595
19757136011126,Active,Los Angeles,Elementary,Public,34.061546,-118.127979
19757131930163,Active,Los Angeles,High School,Public,34.091612,-118.129096
19757131934553,Active,Los Angeles,High School,Public,34.070697,-118.11298
19645846013940,Active,Los Angeles,Elementary,Public,34.792478,-118.853979
19642121995596,Active,Los Angeles,High School,Public,33.881182,-118.044279
19642126066708,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.881193,-118.044335
19753096115679,Active,Los Angeles,Elementary,Public,34.190948,-118.16599
19757136011084,Active,Los Angeles,Elementary,Public,34.095334,-118.143473
19757131930122,Active,Los Angeles,High School,Public,34.090211,-118.141505
19757131995430,Active,Los Angeles,High School,Public,34.090229,-118.141437
19757131937697,Active,Los Angeles,High School,Public,34.092123,-118.109687
19647330106831,Active,Los Angeles,High School,Public,33.997083,-118.462323
19647330106864,Active,Los Angeles,High School,Public,34.036596,-118.283108
19647330106948,Active,Los Angeles,Elementary,Public,34.060375,-118.27974
19647330106955,Active,Los Angeles,Elementary,Public,34.007088,-118.259512
19647330106971,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.220059,-118.46064
19647330106989,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.944668,-118.223769
19647330107003,Active,Los Angeles,High School,Public,34.245317,-118.524329
19647330107011,Active,Los Angeles,Elementary-High Combination,Public,33.941646,-118.177456
19647330114850,Active,Los Angeles,High School,Public,34.038796,-118.290194
19647330114884,Active,Los Angeles,Elementary,Public,33.978062,-118.234301
19647330114959,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.049973,-118.295093
19647330114967,Active,Los Angeles,Elementary,Public,34.008412,-118.28332
19647330115030,Active,Los Angeles,Elementary-High Combination,Public,33.850189,-118.251251
19647330115113,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.161272,-118.468615
19647330115139,Active,Los Angeles,Elementary,Public,34.010659,-118.256056
19647331931047,Active,Los Angeles,High School,Public,34.190345,-118.50438
19647330115253,Active,Los Angeles,High School,Public,34.276683,-118.405691
19647330114199,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.054186,-118.269468
19647330117598,Active,Los Angeles,High School,Public,33.921192,-118.306786
19647330117606,Active,Los Angeles,High School,Public,34.113358,-118.246153
19647330117614,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.040485,-118.35825
19647330117622,Active,Los Angeles,Elementary-High Combination,Public,34.028084,-118.434548
19647330117630,Active,Los Angeles,Elementary-High Combination,Public,34.088001,-118.337132
19647330117648,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.024461,-118.400189
19647330117655,Active,Los Angeles,Elementary,Public,34.188602,-118.529121
19647330117721,Active,Los Angeles,High School,Public,34.058516,-118.259514
19647330117846,Active,Los Angeles,Elementary,Public,34.035209,-118.237166
19647336120489,Active,Los Angeles,Elementary,Public,34.035271,-118.237025
19647330124453,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.014883,-118.248444
19647330117903,Active,Los Angeles,Elementary,Public,34.022971,-118.156139
19647330117937,Active,Los Angeles,Elementary,Public,33.994605,-118.418959
19647330117952,Active,Los Angeles,Elementary,Public,34.034475,-118.308623
19647330117978,Active,Los Angeles,Elementary,Public,33.986533,-118.420019
19647336058127,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.986604,-118.420116
19647330118588,Active,Los Angeles,High School,Public,33.936102,-118.267336
19647336016711,Active,Los Angeles,Elementary,Public,34.082624,-118.288756
19647336016778,Active,Los Angeles,Elementary,Public,34.14798,-118.423943
19647336016810,Active,Los Angeles,Elementary,Public,34.015344,-118.32295
19647336016844,Active,Los Angeles,Elementary,Public,34.017704,-118.185569
19647336016869,Active,Los Angeles,Elementary,Public,34.292626,-118.504245
19647336016877,Active,Los Angeles,Elementary,Public,34.090094,-118.177049
19647336016885,Active,Los Angeles,Elementary-High Combination,Public,33.964054,-118.183366
19647336016935,Active,Los Angeles,Elementary,Public,34.162347,-118.502411
19647336017040,Active,Los Angeles,Elementary,Public,33.991887,-118.34346
19647336017057,Active,Los Angeles,Elementary,Public,33.986381,-118.320106
19647336017073,Active,Los Angeles,Elementary,Public,33.934313,-118.283731
19647336017172,Active,Los Angeles,Elementary,Public,34.105972,-118.284694
19647336017206,Active,Los Angeles,Elementary,Public,34.205442,-118.528436
19647336017248,Active,Los Angeles,Elementary,Public,34.072833,-118.205811
19647336017271,Active,Los Angeles,Elementary,Public,34.104727,-118.236122
19647336017305,Active,Los Angeles,Elementary,Public,34.122784,-118.266945
19647336017321,Active,Los Angeles,Elementary,Public,33.961106,-118.238191
19647336017339,Active,Los Angeles,Elementary,Public,34.266638,-118.507714
19647336017347,Active,Los Angeles,Elementary,Public,34.00162,-118.430306
19647336017446,Active,Los Angeles,Elementary,Public,34.046564,-118.181768
19647336017453,Active,Los Angeles,Elementary,Public,34.069502,-118.360216
19647336015887,Active,Los Angeles,Elementary,Public,34.003215,-118.248978
19648576107635,Active,Los Angeles,Elementary,Public,34.570603,-118.124082
19645016013270,Active,Los Angeles,Elementary,Public,34.082334,-118.0023
19734526022214,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.984274,-117.8965
19644516057640,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.93911,-118.158026
19644696057665,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.136815,-117.968465
19734376013478,Active,Los Angeles,Elementary,Public,33.900227,-118.262478
19643296011803,Active,Los Angeles,Elementary,Public,34.111238,-117.801621
19643296110035,Active,Los Angeles,Elementary,Public,34.129131,-117.775878
19648816021612,Active,Los Angeles,Elementary,Public,34.141374,-118.107224
19643371931187,Active,Los Angeles,High School,Public,34.188319,-118.314673
19646836014781,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.134106,-118.704541
19648811936103,Active,Los Angeles,High School,Public,34.179394,-118.163504
19648576108625,Active,Los Angeles,Elementary,Public,34.566495,-118.052786
19645766013908,Active,Los Angeles,Elementary,Public,34.144172,-117.844583
19650526022958,Active,Los Angeles,Elementary,Public,34.112788,-118.06481
19648576108633,Active,Los Angeles,Elementary,Public,34.597196,-118.158553
19648816021711,Active,Los Angeles,Elementary,Public,34.151049,-118.157762
19645766013916,Active,Los Angeles,Elementary,Public,34.125997,-117.878156
19642796011258,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.123732,-117.894727
19644366012520,Active,Los Angeles,Elementary,Public,34.094195,-117.917589
19645016013254,Active,Los Angeles,Elementary,Public,34.10445,-118.019996
19645506013510,Active,Los Angeles,Elementary,Public,34.077944,-118.093571
19645686061311,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.156224,-118.238554
19642611930288,Active,Los Angeles,High School,Public,34.129769,-118.036709
19643786012066,Active,Los Angeles,Elementary,Public,34.101236,-117.864956
19643291937739,Active,Los Angeles,High School,Public,34.097636,-117.822954
19645761933597,Active,Los Angeles,High School,Public,34.1343,-117.835489
19646676113294,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.672884,-118.114681
19643296011787,Active,Los Angeles,Elementary,Public,34.116591,-117.792882
19644361932086,Active,Los Angeles,High School,Public,34.080916,-117.901158
19734526103352,Active,Los Angeles,Elementary,Public,34.026819,-117.880219
19642791933449,Active,Los Angeles,High School,Public,34.105044,-117.912138
19642876011498,Active,Los Angeles,Elementary,Public,34.07159,-117.984534
19647906020424,Active,Los Angeles,Elementary,Public,34.145898,-117.984514
19650521938679,Active,Los Angeles,High School,Public,34.119016,-118.06508
19643786012132,Active,Los Angeles,Elementary,Public,34.115059,-117.868416
19643296071385,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.097602,-117.827787
19642876011449,Active,Los Angeles,Elementary,Public,34.081207,-117.975266
19643296011860,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.115964,-117.788363
19650526022941,Active,Los Angeles,Elementary,Public,34.093544,-118.064842
19648576021190,Active,Los Angeles,Elementary,Public,34.567997,-118.110093
19644366012611,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.080474,-117.904438
19642876011464,Active,Los Angeles,Elementary,Public,34.102296,-117.962504
19642796011266,Active,Los Angeles,Elementary,Public,34.113435,-117.886959
19645681933530,Active,Los Angeles,High School,Public,34.14466,-118.232742
19642796011290,Active,Los Angeles,Elementary,Public,34.117473,-117.888682
19642876011407,Active,Los Angeles,Elementary,Public,34.068924,-117.996302
19650526022966,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.118687,-118.069739
19645506013593,Active,Los Angeles,Elementary,Public,34.065621,-118.104653
19650526022925,Active,Los Angeles,Elementary,Public,34.09952,-118.061326
19642791930528,Active,Los Angeles,High School,Public,34.124508,-117.897803
19642871938166,Active,Los Angeles,High School,Public,34.074901,-117.979295
19645681934082,Active,Los Angeles,High School,Public,34.166541,-118.269766
19643291931088,Active,Los Angeles,High School,Public,34.108906,-117.765099
19642796011324,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.128968,-117.911403
19644366012439,Active,Los Angeles,Elementary,Public,34.07674,-117.882456
19648166020721,Active,Los Angeles,Elementary,Public,34.075939,-118.002143
19650946023501,Active,Los Angeles,Elementary,Public,34.082206,-117.940583
19644366012538,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.090912,-117.918256
19644366012447,Active,Los Angeles,Elementary,Public,34.100354,-117.878198
19646676014690,Active,Los Angeles,Elementary,Public,34.680418,-118.126851
19644366012512,Active,Los Angeles,Elementary,Public,34.085489,-117.917658
19644776114227,Active,Los Angeles,Elementary,Public,34.698039,-118.080347
19644366012553,Active,Los Angeles,Elementary,Public,34.096953,-117.930779
19643786012041,Active,Los Angeles,Elementary,Public,34.087474,-117.854306
19643781931666,Active,Los Angeles,High School,Public,34.097661,-117.860058
19734601939149,Active,Los Angeles,High School,Public,34.022514,-117.849427
19734606023394,Active,Los Angeles,Elementary,Public,34.016356,-117.861062
19734606108344,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.991905,-117.849927
19645356116248,Active,Los Angeles,Elementary,Public,33.924347,-118.418343
19647741935436,Active,Los Angeles,High School,Public,33.929826,-118.190785
19644511932441,Active,Los Angeles,High School,Public,33.939199,-118.125888
19644516012868,Active,Los Angeles,Elementary,Public,33.951727,-118.1387
19644516012744,Active,Los Angeles,Elementary,Public,33.925786,-118.135043
19644516012819,Active,Los Angeles,Elementary,Public,33.923124,-118.147927
19644516012876,Active,Los Angeles,Elementary,Public,33.937697,-118.112213
19648086020614,Active,Los Angeles,Elementary,Public,34.009174,-118.088991
19647256057848,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.808581,-118.218435
19648401936467,Active,Los Angeles,High School,Public,33.907244,-118.090646
19734606023352,Active,Los Angeles,Elementary,Public,33.972304,-117.843734
19645506105886,Active,Los Angeles,Elementary,Public,34.06013,-118.105508
19650941939537,Active,Los Angeles,High School,Public,34.06256,-117.913763
19647586020085,Active,Los Angeles,Elementary,Public,33.965754,-118.067356
19644516012900,Active,Los Angeles,Elementary,Public,33.944028,-118.148778
19646006095434,Active,Los Angeles,Elementary,Public,33.86647,-118.397098
19647096014955,Active,Los Angeles,Elementary,Public,33.941093,-118.366802
19645506013528,Active,Los Angeles,Elementary,Public,34.052808,-118.086169
19648406020887,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.905732,-118.097434
19650601939602,Active,Los Angeles,High School,Public,33.846858,-118.368587
19647746020283,Active,Los Angeles,Elementary,Public,33.934376,-118.200635
19645506013551,Active,Los Angeles,Elementary,Public,34.047335,-118.109398
19734526022321,Active,Los Angeles,Elementary,Public,34.013092,-117.914166
19647256015192,Active,Los Angeles,Elementary,Public,33.821195,-118.122093
19643036011605,Active,Los Angeles,Elementary,Public,33.89824,-118.140744
19647746020275,Active,Los Angeles,Elementary,Public,33.912993,-118.198776
19647746020259,Active,Los Angeles,Elementary,Public,33.918631,-118.214
19644856013080,Active,Los Angeles,Elementary,Public,33.947312,-117.987063
19643031935618,Active,Los Angeles,High School,Public,33.863922,-118.113946
19644516012801,Active,Los Angeles,Elementary,Public,33.955771,-118.118024
19648736021398,Active,Los Angeles,Elementary,Public,33.885061,-118.170996
19753416022115,Active,Los Angeles,Elementary,Public,33.87521,-118.367454
19650946107296,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.062318,-117.950732
19649071995901,Active,Los Angeles,High School,Public,34.022785,-117.777433
19650946023485,Active,Los Angeles,Elementary,Public,34.054852,-117.913749
19648086113799,Active,Los Angeles,Elementary,Public,33.975245,-118.144869
19651281937903,Active,Los Angeles,High School,Public,33.940783,-118.088364
19645506013601,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.06145,-118.102588
19651106023717,Active,Los Angeles,Elementary,Public,33.996078,-118.060566
19734376012348,Active,Los Angeles,Elementary,Public,33.885707,-118.242152
19650606023121,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.831912,-118.358299
19648406021083,Active,Los Angeles,Elementary,Public,33.908254,-118.101678
19644511939164,Active,Los Angeles,High School,Public,33.936872,-118.139827
19647256015275,Active,Los Angeles,Elementary,Public,33.774735,-118.200594
19649806022636,Active,Los Angeles,Elementary,Public,34.038426,-118.698615
19650606023170,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.862749,-118.345195
19646916014856,Active,Los Angeles,Elementary,Public,33.900264,-118.360368
19648086020671,Active,Los Angeles,Elementary,Public,34.025241,-118.122675
19734376012298,Active,Los Angeles,Elementary,Public,33.910858,-118.224544
19643031930775,Active,Los Angeles,Elementary-High Combination,Public,33.8927,-118.114725
19643111930981,Active,Los Angeles,High School,Public,34.061299,-118.411404
19647256015689,Active,Los Angeles,Elementary,Public,33.788864,-118.172948
19648406021026,Active,Los Angeles,Elementary,Public,33.908664,-118.085911
19650946023410,Active,Los Angeles,Elementary,Public,34.055475,-117.946115
19650606023196,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.811013,-118.368083
19734526022354,Active,Los Angeles,Elementary,Public,33.982979,-117.905945
19645191932680,Active,Los Angeles,High School,Public,34.054413,-118.010546
19644516012777,Active,Los Angeles,Elementary,Public,33.915211,-118.141394
19648086020689,Active,Los Angeles,Elementary,Public,34.015506,-118.162773
19644516012793,Active,Los Angeles,Elementary,Public,33.956193,-118.107667
19644516012751,Active,Los Angeles,Elementary,Public,33.910708,-118.132942
19647256015184,Active,Los Angeles,Elementary,Public,33.77271,-118.164831
19650946023428,Active,Los Angeles,Elementary,Public,34.062119,-117.919743
19650946023535,Active,Los Angeles,Elementary,Public,34.05838,-117.904605
19734376012314,Active,Los Angeles,Elementary,Public,33.883416,-118.228658
19650606023238,Active,Los Angeles,Elementary,Public,33.820955,-118.364276
19734606023378,Active,Los Angeles,Elementary,Public,33.979799,-117.834043
19645016013221,Active,Los Angeles,Elementary,Public,34.063788,-118.044611
19648406020853,Active,Los Angeles,Elementary,Public,33.902949,-118.074876
19648166020788,Active,Los Angeles,Elementary,Public,34.061364,-118.021856
19644446012702,Active,Los Angeles,Elementary,Public,34.013668,-118.409958
19734376012355,Active,Los Angeles,Elementary,Public,33.902296,-118.213345
19646916014922,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.889623,-118.34628
19650606023030,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.874075,-118.320497
19648406020895,Active,Los Angeles,Elementary,Public,33.908564,-118.095692
19734376012256,Active,Los Angeles,Elementary,Public,33.901973,-118.233214
19734526022289,Active,Los Angeles,Elementary,Public,34.013062,-117.928895
19644516057624,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.959375,-118.130631
19734451939925,Active,Los Angeles,High School,Public,34.030251,-117.936994
19734451939834,Active,Los Angeles,High School,Public,33.999325,-117.946607
19734456014120,Active,Los Angeles,Elementary,Public,33.996499,-117.947833
19734451935246,Active,Los Angeles,High School,Public,34.00865,-117.976387
19645191995661,Active,Los Angeles,High School,Public,34.036388,-118.045382
19645276013387,Active,Los Angeles,Elementary,Public,33.975507,-118.094445
19645276013304,Active,Los Angeles,Elementary,Public,33.957737,-118.097482
19734451934801,Active,Los Angeles,High School,Public,34.025878,-117.954358
19642616011159,Active,Los Angeles,Elementary,Public,34.12424,-118.017334
19648166020754,Active,Los Angeles,Elementary,Public,34.056779,-118.041052
19651516106785,Active,Los Angeles,Elementary,Public,34.615658,-117.808215
19651516106561,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.640758,-117.829833
19651516120836,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.64067,-117.82989
19651361931740,Active,Los Angeles,High School,Public,34.441451,-118.518796
19649986068860,Active,Los Angeles,Elementary,Public,34.440802,-118.522591
19651361932532,Active,Los Angeles,High School,Public,34.399719,-118.570542
19651361996321,Active,Los Angeles,High School,Public,34.399813,-118.570552
19651361933902,Active,Los Angeles,High School,Public,34.38377,-118.538809
19651361934421,Active,Los Angeles,High School,Public,34.410987,-118.514041
19651361995802,Active,Los Angeles,High School,Public,34.442228,-118.563748
19651366058564,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.441484,-118.538365
19651366058580,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.419601,-118.474203
19651366111926,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.407155,-118.48355
19651360114439,Active,Los Angeles,Elementary-High Combination,Public,34.421584,-118.497835
19651366058572,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.388261,-118.541585
19651360102459,Active,Los Angeles,High School,Public,34.400138,-118.495522
19651360102475,Active,Los Angeles,High School,Public,34.403645,-118.596786
19651360102467,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.401156,-118.59212
19651360112359,Active,Los Angeles,High School,Public,34.413013,-118.513557
19651360121731,Active,Los Angeles,High School,Public,34.446908,-118.580506
19651360101022,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.458887,-118.559329
19647330117754,Active,Los Angeles,High School,Public,34.062053,-118.262487
19647331930924,Active,Los Angeles,High School,Public,34.061975,-118.262365
19647330119701,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.062079,-118.262526
19647330123141,Active,Los Angeles,High School,Public,34.06202,-118.262328
19647336015903,Active,Los Angeles,Elementary,Public,33.904315,-118.26841
19647336060495,Active,Los Angeles,Elementary-High Combination,Public,33.904353,-118.268527
19647336015986,Active,Los Angeles,Elementary,Public,34.266993,-118.549041
19647336015994,Active,Los Angeles,Elementary,Public,34.00121,-118.445676
19647336016059,Active,Los Angeles,Elementary,Public,33.992607,-118.415959
19647336016083,Active,Los Angeles,Elementary,Public,34.050835,-118.474172
19647336016117,Active,Los Angeles,Elementary,Public,33.854229,-118.239023
19647336016125,Active,Los Angeles,Elementary,Public,33.997183,-118.462243
19647336016182,Active,Los Angeles,Elementary,Public,34.171203,-118.399241
19647336016208,Active,Los Angeles,Elementary,Public,34.219798,-118.441619
19647336016273,Active,Los Angeles,Elementary,Public,34.205733,-118.382547
19647336016299,Active,Los Angeles,Elementary,Public,34.205565,-118.605152
19647336016349,Active,Los Angeles,Elementary,Public,33.822368,-118.282803
19647336016356,Active,Los Angeles,Elementary,Public,34.141124,-118.392983
19647336016414,Active,Los Angeles,Elementary,Public,33.936434,-118.319804
19647336016489,Active,Los Angeles,Elementary,Public,34.03148,-118.354149
19647336016505,Active,Los Angeles,Elementary,Public,34.056982,-118.171374
19647336016521,Active,Los Angeles,Elementary,Public,34.026489,-118.424675
19647336016539,Active,Los Angeles,Elementary,Public,33.989745,-118.45305
19647336016554,Active,Los Angeles,Elementary,Public,34.195096,-118.412636
19647336016562,Active,Los Angeles,Elementary,Public,34.160363,-118.388878
19647336016570,Active,Los Angeles,Elementary,Public,34.01775,-118.343948
19647336016604,Active,Los Angeles,Elementary,Public,34.069989,-118.286253
19647336018642,Active,Los Angeles,Elementary,Public,34.270021,-118.414729
19647336018667,Active,Los Angeles,Elementary,Public,33.960455,-118.173147
19647336018709,Active,Los Angeles,Elementary,Public,33.956961,-118.434031
19647336018725,Active,Los Angeles,Elementary,Public,34.265541,-118.29916
19647331930064,Active,Los Angeles,High School,Public,34.241887,-118.592734
19647330102137,Active,Los Angeles,High School,Public,34.241998,-118.592822
19647330117762,Active,Los Angeles,High School,Public,34.059649,-118.296923
19647330121095,Active,Los Angeles,Elementary-High Combination,Public,34.059764,-118.296872
19647330121103,Active,Los Angeles,Elementary,Public,34.059528,-118.296932
19647330119685,Active,Los Angeles,Elementary-High Combination,Public,34.059773,-118.296793
19647336016612,Active,Los Angeles,Elementary,Public,33.942164,-118.247141
19647330121012,Active,Los Angeles,Elementary,Public,33.967745,-118.403875
19647336058382,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.967798,-118.404003
19647336016646,Active,Los Angeles,Elementary,Public,33.972664,-118.406091
19647336016661,Active,Los Angeles,Elementary,Public,33.749088,-118.312389
19647331930940,Active,Los Angeles,High School,Public,34.213881,-118.541583
19647331930973,Active,Los Angeles,High School,Public,33.944683,-118.230842
19647330124883,Active,Los Angeles,High School,Public,33.944702,-118.230962
19647331931054,Active,Los Angeles,Elementary,Public,33.979255,-118.464404
19647331931070,Active,Los Angeles,Elementary,Public,34.031816,-118.318235
19647330106914,Active,Los Angeles,Elementary,Public,34.192824,-118.398154
19647330115287,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.994477,-118.418888
19647336061402,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.050106,-118.295122
19647330109249,Active,Los Angeles,Elementary,Public,33.995576,-118.252816
19647330112011,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.068762,-118.242148
19647330122127,Active,Los Angeles,Elementary,Public,34.013866,-118.260542
19647330100750,Active,Los Angeles,High School,Public,34.010699,-118.273492
19647336060511,Active,Los Angeles,Elementary-High Combination,Public,34.001637,-118.430279
19647330122499,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.972643,-118.406239
19649986022651,Active,Los Angeles,Elementary,Public,34.426361,-118.475227
19645276061295,Active,Los Angeles,Intermediate/Middle/Junior High,Public,33.975614,-118.09438
19644516012835,Active,Los Angeles,Elementary,Public,33.96054,-118.128775
19646916014831,Active,Los Angeles,Elementary,Public,33.889657,-118.346344
19643111931021,Active,Los Angeles,High School,Public,34.06126,-118.411382
19650940122432,Active,Los Angeles,High School,Public,34.062364,-117.950875
19650946023519,Active,Los Angeles,Elementary,Public,34.060462,-117.953883
19645686013726,Active,Los Angeles,Elementary,Public,34.164367,-118.271638
19645686057723,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.164417,-118.271739
19647906020481,Active,Los Angeles,Intermediate/Middle/Junior High,Public,34.131166,-118.002652
19646670121962,Active,Los Angeles,Elementary,Public,34.672825,-118.114702
