api,lat,lon
03725301,34.00243,-118.371679
03725302,34.003276,-118.367806
03725303,33.995779,-118.366274
03725304,33.99501,-118.364751
03725305,33.995243,-118.3602
03725306,33.995218,-118.361349
03725307,33.994571,-118.360399
03725308,34.00263,-118.368114
03725309,33.996561,-118.370673
03720734,33.77072,-118.206564
03720735,33.759932,-118.180862
03720742,34.074798,-118.377162
03720743,33.760019,-118.181358
03720745,33.760043,-118.18182
03720746,33.753439,-118.159095
03720755,33.908464,-118.285274
03720756,34.059337,-118.455742
03720759,34.050949,-118.362597
03720760,34.050932,-118.3625
03720769,34.050905,-118.362414
03720772,34.075367,-118.378015
03720775,33.753431,-118.159057
03720777,34.050984,-118.363018
03720778,34.075124,-118.378207
03720779,34.050814,-118.362435
03720790,34.050957,-118.362921
03720794,33.759956,-118.180939
03720807,33.76005,-118.181781
03720822,34.055555,-118.390152
03720823,33.759835,-118.180692
03720831,34.050903,-118.362759
03720832,34.074955,-118.377919
03720833,34.036817,-118.262277
03720834,34.075018,-118.378026
03720835,34.074902,-118.377823
03720886,34.055549,-118.390253
03720887,34.059056,-118.4556
03720889,34.07484,-118.377727
03720891,34.074724,-118.377546
03720895,34.055541,-118.390164
03722939,34.469305,-118.580456
03722940,34.457915,-118.640545
03722945,34.442313,-118.705063
03722949,34.418737,-118.683471
03722956,34.484107,-118.612002
03722957,34.442323,-118.705379
03722958,34.470414,-118.579233
03722959,34.394591,-118.497
03722961,34.381984,-118.494702
03722962,34.388275,-118.498014
03722963,34.386656,-118.492143
03722968,34.385752,-118.496428
03722969,34.386686,-118.495468
03722970,34.385795,-118.49656
03722971,34.385693,-118.495351
03722972,34.387453,-118.494196
03722973,34.386665,-118.495367
03722974,34.386139,-118.494878
03722975,34.387328,-118.494155
03722976,34.003184,-118.37163
03722977,33.962453,-118.438626
03722979,34.005136,-118.372474
03722980,33.998356,-118.363479
03722982,33.995547,-118.361566
03722983,34.003948,-118.369198
03722984,33.797959,-118.256284
03722987,34.010664,-118.379783
03722988,34.010343,-118.380753
03722990,34.002637,-118.366192
03722992,34.003281,-118.052
03726899,33.781721,-118.255671
03726900,33.781672,-118.255667
03726901,33.781968,-118.25569
03726903,33.781844,-118.255701
03726904,33.78141,-118.256942
03726905,33.781745,-118.255694
03726906,33.781646,-118.255686
03726907,33.78172,-118.255721
03726909,33.78186,-118.255703
03726910,33.780686,-118.256886
03726911,33.780949,-118.256906
03726912,33.781015,-118.256912
03726913,33.781081,-118.256917
03726914,33.781146,-118.256921
03726917,33.781688,-118.255668
03726919,33.781705,-118.25567
03726920,33.781738,-118.255672
03726925,34.027378,-118.084763
03726928,33.781926,-118.255708
03726930,33.781942,-118.255709
03726931,33.762749,-118.230385
03726932,34.033487,-118.078365
03726933,34.033499,-118.078305
03726934,34.033496,-118.078339
03726935,34.033458,-118.07846
03726936,34.031475,-118.076579
03726937,34.031513,-118.076552
03726938,34.03142,-118.076619
03726939,34.031494,-118.076566
03726940,34.031607,-118.076483
03726942,33.768903,-118.240914
03726943,33.772111,-118.241249
03720896,34.050895,-118.362673
03720901,33.759462,-118.180501
03720904,34.050868,-118.362597
03720905,33.760003,-118.18117
03720908,34.055536,-118.390267
03720909,34.036738,-118.262144
03720914,34.074769,-118.377642
03720915,34.050841,-118.362511
03720916,34.051039,-118.362856
03720923,34.036679,-118.26208
03720925,34.473071,-118.59249
03720926,34.055538,-118.390183
03720933,34.074734,-118.377386
03720936,34.05093,-118.362835
03720937,33.760073,-118.181558
03720943,34.074654,-118.377322
03720946,34.05076,-118.362338
03720950,34.055553,-118.390381
03720954,34.032257,-118.312823
03720955,34.032258,-118.312891
03720956,34.074946,-118.378122
03720962,33.753416,-118.15898
03720963,34.075161,-118.378089
03720967,34.032259,-118.312942
03720971,34.055474,-118.390204
03720972,34.051312,-118.3625
03720974,34.07483,-118.377898
03720982,33.76007,-118.181519
03720986,33.962774,-117.976242
03720989,34.075038,-118.378015
03720996,34.07468,-118.37745
03725310,34.027365,-118.100308
03725311,34.031757,-118.076231
03725312,34.031626,-118.077042
03725315,34.030135,-118.076913
03725316,34.029506,-118.098729
03725319,34.029351,-118.091404
03725320,34.030149,-118.076956
03725322,34.028301,-118.078117
03725326,33.996917,-118.366172
03725327,33.993994,-118.365038
03725328,33.758025,-118.237412
03725329,33.997788,-118.36615
03725331,34.058569,-118.456694
03725332,33.997711,-118.364841
03725333,34.004797,-118.366761
03725334,34.004058,-118.366373
03725335,33.998852,-118.366641
03725336,33.99909,-118.368296
03725337,33.997522,-118.367741
03725338,34.01092,-118.383853
03725339,34.011071,-118.38371
03725341,34.008382,-118.381607
03725342,34.01255,-118.383866
03725344,34.028826,-118.081679
03725345,34.030552,-118.085612
03725346,34.030051,-118.082011
03725347,34.027053,-118.084012
03725349,33.994577,-118.3594
03725351,33.993985,-118.359371
03725352,33.993982,-118.359445
03723001,34.003254,-118.052101
03723030,33.793583,-118.239663
03723036,34.064134,-118.262792
03723037,34.064115,-118.262788
03723038,34.064092,-118.262791
03723039,34.064072,-118.262783
03723040,34.064017,-118.262777
03723041,34.063993,-118.262778
03723042,33.805021,-118.275103
03723043,33.77135,-118.248065
03723057,34.007639,-118.371245
03723058,34.000498,-118.366814
03723064,33.798053,-118.256181
03723067,33.759792,-118.182534
03723068,33.759878,-118.182436
03723069,33.759907,-118.182381
03723072,33.997297,-118.363573
03723073,34.008317,-118.371481
03723078,33.798032,-118.256191
03723081,33.798006,-118.256231
03723085,33.76736,-118.126032
03723086,33.767354,-118.125999
03723087,33.767345,-118.125969
03723088,33.767339,-118.125935
03723092,33.800664,-118.254445
03723093,33.996885,-118.36223
03723094,33.774688,-118.236431
03723102,34.024256,-118.113804
03723111,33.934185,-118.058903
03723121,33.759987,-118.182095
03723134,33.781341,-118.225941
03726944,33.769403,-118.240969
03726946,33.781902,-118.255685
03726948,33.78191,-118.255706
03726949,33.774205,-118.241466
03726950,33.771846,-118.24122
03726953,33.769935,-118.241026
03726956,34.032267,-118.31292
03726957,34.032316,-118.312711
03726961,33.780515,-118.256852
03726962,33.763219,-118.218779
03726963,33.782107,-118.255722
03726964,33.782745,-118.255527
03726965,33.782729,-118.255526
03726967,33.782393,-118.255479
03726970,33.753355,-118.158734
03726972,33.782045,-118.255469
03726973,33.78184,-118.255456
03726975,33.781873,-118.255459
03726976,33.78183,-118.255703
03726977,33.781778,-118.255696
03726978,33.781833,-118.255727
03726982,33.783946,-118.221543
03726983,33.783849,-118.221484
03726987,33.782672,-118.255501
03726988,33.782705,-118.255503
03726989,33.782722,-118.255505
03726990,33.781754,-118.255673
03726993,33.783899,-118.22148
03726994,33.7838,-118.221456
03726995,33.78375,-118.221427
03726997,33.944514,-118.060486
03726998,33.963882,-118.439052
03725353,33.99742,-118.359343
03725354,33.997397,-118.359278
03725355,33.994441,-118.35933
03725357,34.027308,-118.101331
03725358,34.027367,-118.100245
03725359,34.032541,-118.084079
03725360,34.032512,-118.08409
03725361,34.027112,-118.101428
03725362,34.032489,-118.084124
03725363,34.032495,-118.084057
03725364,34.02721,-118.101288
03725365,34.027427,-118.101465
03725366,34.027416,-118.101361
03725367,34.027423,-118.100228
03725368,34.027004,-118.101358
03725369,34.027015,-118.101177
03725370,34.009,-118.37739
03725371,33.997268,-118.359529
03725372,34.005303,-118.366263
03725373,34.007492,-118.374274
03725375,34.012577,-118.384147
03725376,33.997355,-118.363837
03725380,34.027093,-118.083832
03725381,34.027427,-118.085868
03725385,34.027461,-118.09614
03725386,34.027564,-118.096223
03725391,33.767238,-118.22537
03725394,34.002687,-118.370029
03725395,34.003522,-118.370106
03725396,33.999091,-118.368908
03723139,33.760026,-118.181396
03723140,33.760026,-118.181285
03723141,33.760003,-118.181281
03723144,33.770394,-118.24591
03723151,33.800561,-118.254506
03723154,33.777572,-118.219042
03723155,34.021542,-117.922482
03723163,33.937481,-118.059055
03723164,33.939039,-118.05764
03723166,34.004323,-118.365262
03723167,34.002517,-118.364596
03723170,34.012471,-118.378003
03723181,33.753355,-118.160162
03723188,33.760058,-118.181743
03723211,33.759705,-118.180589
03723213,33.760014,-118.18196
03723216,33.760068,-118.181499
03723224,33.781359,-118.225676
03723230,33.996649,-118.361158
03723233,33.995565,-118.360715
03723236,33.759933,-118.182325
03723238,34.005246,-118.374826
03723243,33.996602,-118.361098
03723246,33.7534,-118.160084
03723248,33.798561,-118.283764
03723249,33.795541,-118.284068
03723251,34.385689,-118.495316
03723252,34.386119,-118.494357
03723253,34.386118,-118.494126
03723255,34.392281,-118.495344
03723271,34.384524,-118.496081
03726999,33.963856,-118.439093
03727000,33.963831,-118.439128
03727002,33.781807,-118.255454
03727003,33.781857,-118.255457
03727005,33.781899,-118.25544
03727006,33.7818,-118.255432
03727007,34.032294,-118.312718
03727008,33.78209,-118.255721
03727010,33.78381,-118.22057
03727011,33.782074,-118.255719
03727012,33.782041,-118.255717
03727013,33.93925,-118.06068
03727014,33.782025,-118.255716
03727015,33.782008,-118.255714
03727016,33.781804,-118.255677
03727020,0,0
03727021,0,0
03727022,33.768695,-118.240892
03727023,0,0
03727024,0,0
03727025,0,0
03727026,34.000783,-118.368044
03727027,0,0
03727028,34.009252,-118.377084
03727066,0,0
03727067,0,0
03727070,33.770339,-118.241064
03727071,33.802245,-118.164859
03727072,33.94507,-118.074343
03727073,33.775317,-118.230682
03727074,33.942933,-118.06732
03727075,33.943298,-118.065446
03727078,34.001081,-118.366826
03727079,34.006329,-118.376592
03727080,33.994397,-118.36147
03727081,33.99804,-118.366023
03727082,34.002633,-118.373158
03727083,34.009005,-118.374863
03727085,34.01112,-118.381961
03727086,33.997013,-118.362144
03727087,34.004207,-118.371975
03727088,34.002653,-118.369867
03727089,34.004601,-118.367777
03727090,33.994369,-118.361463
03727091,33.994222,-118.361292
03727092,33.992761,-118.360707
03727093,34.009457,-118.380591
03727094,34.008931,-118.374049
03727095,34.010214,-118.380383
03727096,34.006283,-118.372254
03727104,34.003985,-118.364743
03727105,0,0
03727106,34.033509,-118.078293
03727107,34.031627,-118.076473
03727110,34.006244,-118.374066
03727111,34.009972,-118.375944
03727112,34.006243,-118.372159
03727113,34.005867,-118.373703
03727114,34.005954,-118.375586
03727115,34.003128,-118.367682
03723282,34.395642,-118.493948
03723283,34.400132,-118.502297
03723284,34.384667,-118.496228
03723285,34.384536,-118.496222
03723286,34.382306,-118.496766
03723288,34.382,-118.4948
03723289,34.382339,-118.493236
03723290,34.382615,-118.495557
03723291,34.382856,-118.494593
03723292,34.382795,-118.494604
03723293,34.382642,-118.495649
03723295,34.379801,-118.501215
03723296,34.379789,-118.50118
03723297,34.388175,-118.492846
03723298,34.379693,-118.498942
03723321,33.760066,-118.181704
03723329,33.812751,-118.182452
03723330,33.760054,-118.181762
03723336,33.759944,-118.182288
03723347,33.946064,-118.065808
03723348,33.945803,-118.065173
03723351,33.938877,-118.053656
03723358,33.939576,-118.071905
03723361,34.021614,-117.922339
03723365,34.001899,-118.372285
03723366,33.797031,-118.240936
03723374,34.002521,-118.367961
03723375,33.760038,-118.181342
03723381,33.999946,-118.364706
03723382,34.000014,-118.364709
03723384,34.000927,-118.362768
03725397,34.003885,-118.373359
03725399,34.002763,-118.373111
03725511,34.000315,-118.365577
03725512,34.004583,-118.36781
03725513,33.996791,-118.361406
03725514,33.995305,-118.360996
03725909,34.063584,-118.257169
03726271,34.002727,-118.373167
03726272,34.002638,-118.370026
03726273,34.003404,-118.370604
03726274,34.003445,-118.370611
03726275,33.996167,-118.360144
03726276,34.000249,-118.363631
03726279,34.005769,-118.375488
03726280,34.005804,-118.375495
03726281,34.009106,-118.377328
03726282,33.766288,-118.224602
03726283,34.00631,-118.374142
03726284,34.006165,-118.372275
03726285,34.000786,-118.367976
03726286,34.006105,-118.371245
03726287,34.006069,-118.371156
03726303,33.963854,-118.438971
03726328,0,0
03726331,0,0
03726332,0,0
03726334,34.039636,-118.651367
03726335,34.039399,-118.65228
03726336,0,0
03726337,0,0
03726338,0,0
03720998,34.074679,-118.377695
03721006,34.055552,-118.390234
03721009,34.051339,-118.362597
03721011,34.075107,-118.377972
03721013,33.804081,-118.179002
03721014,33.804077,-118.17893
03721019,34.055556,-118.390168
03721023,34.074744,-118.377247
03721035,34.055538,-118.390298
03721038,34.006218,-118.371598
03721042,34.005932,-118.375612
03721045,34.074895,-118.377396
03721050,34.055538,-118.390228
03721055,34.074824,-118.377279
03721056,34.051478,-118.362748
03721057,34.011449,-118.379718
03721058,33.804043,-118.285068
03721061,34.055538,-118.390211
03721062,34.075504,-118.377665
03721063,34.074957,-118.377503
03721068,34.055553,-118.390184
03721071,34.075303,-118.37826
03721072,34.032257,-118.312916
03721073,33.807664,-118.305649
03721080,33.812979,-118.306655
03721081,33.812904,-118.306558
03721082,33.813064,-118.306738
03721083,33.807725,-118.30565
03721084,33.814254,-118.301294
03721085,33.814318,-118.302336
03721087,34.055553,-118.390272
03727116,34.008406,-118.381572
03727117,33.782754,-118.255507
03727119,34.003233,-118.051278
03727120,34.003236,-118.051235
03727124,33.863524,-118.243164
03727125,33.782591,-118.255494
03727126,33.782623,-118.255497
03727127,33.782639,-118.255498
03727128,33.782656,-118.255499
03727130,33.782573,-118.255493
03727131,33.782557,-118.255491
03727133,34.055468,-118.390414
03727135,33.802238,-118.164847
03727138,33.942952,-118.067565
03727140,33.943373,-118.065462
03727146,33.944519,-118.060424
03727148,33.863534,-118.243132
03727153,33.770473,-118.241077
03727154,33.774909,-118.241537
03727155,33.998908,-118.363945
03727156,34.010648,-118.376914
03727157,34.005841,-118.373717
03727158,34.005805,-118.376833
03727159,34.004021,-118.37508
03727160,34.005955,-118.376918
03727161,34.010395,-118.378573
03727162,34.002738,-118.370081
03727167,33.772828,-118.240444
03727168,33.774296,-118.240598
03727169,34.001834,-118.372362
03726339,0,0
03726340,0,0
03726341,0,0
03726342,0,0
03726343,0,0
03726344,0,0
03726345,0,0
03726367,0,0
03726369,0,0
03726370,0,0
03726380,0,0
03726381,0,0
03726384,0,0
03726385,0,0
03726388,33.763774,-118.230595
03726389,33.767174,-118.22534
03726391,0,0
03726399,33.771703,-118.241206
03726401,34.001882,-118.370042
03726402,34.001847,-118.370004
03726403,34.000145,-118.370141
03726406,33.998811,-118.368788
03726408,34.002656,-118.373342
03726410,0,0
03726411,34.009046,-118.377196
03726412,34.002297,-118.368726
03726417,34.002795,-118.376731
03726421,34.00235,-118.377123
03726422,34.011154,-118.383938
03726423,33.994355,-118.361273
03726426,34.000504,-118.37277
03721096,34.07475,-118.377791
03721097,34.051335,-118.362316
03721098,34.055475,-118.390235
03721102,34.075019,-118.377599
03721106,33.80404,-118.284938
03721110,33.8077,-118.286074
03721111,33.808676,-118.288413
03721112,33.809097,-118.292509
03721113,34.055472,-118.390366
03721114,34.051101,-118.363126
03721117,34.051505,-118.362845
03721121,34.055537,-118.390247
03721123,33.805903,-118.299404
03721125,34.051452,-118.362629
03721130,34.075073,-118.377695
03721132,34.051398,-118.36251
03721133,34.055474,-118.390349
03721134,34.010466,-118.374403
03721135,34.051371,-118.362392
03721136,34.074992,-118.377791
03721139,34.008347,-118.377941
03721140,34.003629,-118.369792
03721144,34.051586,-118.36292
03721145,34.055471,-118.390297
03721148,34.009937,-118.376094
03721150,34.026534,-118.110578
03721151,34.026523,-118.110335
03721152,34.02653,-118.11048
03721157,34.075045,-118.377866
03721160,34.055469,-118.390379
03721162,33.962913,-117.976239
03723385,34.005305,-118.365856
03723389,33.99885,-118.362797
03723391,33.99942,-118.361324
03723392,33.999624,-118.361185
03723404,33.993723,-118.361358
03723405,33.993733,-118.36129
03723406,33.99401,-118.360644
03723407,33.994246,-118.360348
03723421,33.759999,-118.182037
03723422,33.760003,-118.182018
03723426,34.001046,-118.365009
03723427,34.001298,-118.364257
03723429,33.999226,-118.364791
03723430,33.999655,-118.363378
03723431,34.000606,-118.362512
03723432,33.999806,-118.362612
03723433,33.999774,-118.363152
03723435,34.000241,-118.361861
03723436,33.99441,-118.361624
03723437,33.994769,-118.3622
03723441,33.759991,-118.181964
03723442,34.029569,-118.089616
03723443,34.029367,-118.092621
03723445,33.943439,-118.06229
03723455,33.946062,-118.066008
03723456,34.00871,-118.378386
03723457,34.006334,-118.370505
03723458,34.006352,-118.371307
03723459,34.007776,-118.377898
03723460,34.006128,-118.370266
03723465,34.030634,-118.094341
03727170,33.999079,-118.368785
03727171,33.999041,-118.36876
03727172,34.003988,-118.376216
03727173,33.77955,-118.206591
03727174,34.008353,-118.374118
03727175,33.998271,-118.361961
03727178,33.993867,-118.360506
03727183,33.997734,-118.361409
03727184,33.782475,-118.255485
03727185,33.782491,-118.255486
03727186,33.782508,-118.255488
03727187,33.782541,-118.25549
03727192,34.007092,-118.37852
03727193,34.004005,-118.364798
03727194,33.996606,-118.367023
03727195,34.0084,-118.376964
03727196,34.001327,-118.364238
03727197,0,0
03727198,34.000657,-118.371878
03727200,33.99376,-118.361159
03727201,33.994543,-118.36189
03727202,33.995338,-118.360966
03727207,33.995439,-118.361203
03727208,34.003973,-118.364835
03727210,34.001762,-118.36482
03727211,33.769873,-118.241014
03727213,34.000615,-118.37185
03727214,33.943162,-118.065438
03727215,33.769734,-118.240997
03727217,34.000337,-118.363676
03727218,34.010358,-118.382811
03727219,34.007961,-118.380753
03727221,33.782498,-118.255508
03727222,33.782515,-118.255509
03727223,33.782531,-118.25551
03727224,33.945371,-118.065021
03727225,33.943117,-118.067762
03727226,33.763809,-118.241597
03727228,0,0
03727229,33.770749,-118.240226
03727230,33.763889,-118.242068
03727231,34.000051,-118.368193
03727233,33.771516,-118.240307
03727234,33.99866,-118.361819
03727235,0,0
03727236,34.003482,-118.370339
03727237,34.002141,-118.370658
03727238,34.003489,-118.370294
03727239,34.010621,-118.380503
03727240,34.008374,-118.382854
03727241,33.763901,-118.241987
03727244,33.773808,-118.241423
03727245,33.782548,-118.255512
03727251,33.773926,-118.241463
03727259,33.758789,-118.233936
03727260,33.758483,-118.234983
03727261,33.781787,-118.255676
03727262,33.782334,-118.255495
03726430,33.762622,-118.230078
03726432,33.763255,-118.242046
03726433,33.758002,-118.237489
03726434,33.760352,-118.240261
03726435,34.003903,-118.375081
03726436,34.004308,-118.372036
03726439,34.008455,-118.377661
03726440,34.003542,-118.370624
03726441,33.763302,-118.23063
03726442,33.768771,-118.2409
03726445,33.763191,-118.242023
03726447,34.001622,-118.376426
03726448,34.004084,-118.376144
03726450,33.777618,-118.227275
03726451,34.006823,-118.376327
03726452,34.008358,-118.379733
03726453,34.006585,-118.37988
03726456,33.763671,-118.24219
03726457,0,0
03726460,34.003507,-118.36775
03726461,34.001213,-118.374859
03726463,34.00005,-118.368243
03726465,34.077092,-118.380163
03726466,34.077083,-118.380911
03726467,34.077583,-118.383989
03726471,0,0
03726476,34.004586,-118.379229
03726477,34.006063,-118.381388
03726478,34.004657,-118.37912
03726480,33.996942,-118.367774
03726481,33.999336,-118.369138
03723466,34.030673,-118.077301
03723467,34.031404,-118.075369
03723468,34.031691,-118.076325
03723471,33.939334,-118.068278
03723472,33.764025,-118.21909
03723473,33.772348,-118.246042
03723474,33.771015,-118.241133
03723479,34.002669,-118.369831
03723483,33.77067,-118.2411
03723484,33.769277,-118.241877
03723486,34.009204,-118.375923
03723488,33.771626,-118.241199
03723490,34.051419,-118.362942
03723491,33.772045,-118.241241
03723492,33.772758,-118.243911
03723493,33.77414,-118.241457
03723494,33.769419,-118.2429
03723501,34.380384,-118.499685
03723502,34.380725,-118.501211
03723503,34.381507,-118.499281
03723505,34.382717,-118.500668
03723506,34.382707,-118.500189
03723508,34.382897,-118.500261
03723510,34.382882,-118.500313
03723511,34.382939,-118.500221
03723512,34.384039,-118.499313
03723513,34.384035,-118.499234
03723514,34.383985,-118.499149
03723517,34.444643,-118.586531
03723520,34.383181,-118.499288
03727263,33.781886,-118.255684
03727267,33.762985,-118.221109
03727268,33.763028,-118.221937
03727269,33.763086,-118.221811
03727270,33.78235,-118.255496
03727271,33.782285,-118.255491
03727272,33.782301,-118.255492
03727276,33.769513,-118.240977
03727277,33.753286,-118.160294
03727279,33.769305,-118.240955
03727280,33.769638,-118.240985
03727281,33.770154,-118.219653
03727282,33.770088,-118.219641
03727283,33.759236,-118.232432
03727284,33.769176,-118.240942
03727285,33.758706,-118.223412
03727287,33.753316,-118.160248
03727289,33.762917,-118.221308
03727292,33.770086,-118.240966
03727294,33.758437,-118.235139
03727295,33.758766,-118.234013
03727296,33.758675,-118.234324
03727297,33.781837,-118.25568
03727298,33.755068,-118.220597
03727299,33.755001,-118.22083
03727300,33.758648,-118.235432
03727301,33.762931,-118.221267
03727304,33.782449,-118.255504
03727307,33.782416,-118.255501
03726482,34.000019,-118.370062
03726483,34.00187,-118.372421
03726486,33.944518,-118.060245
03726490,33.999992,-118.369949
03726493,34.00906,-118.383732
03726494,34.011204,-118.382051
03726495,33.997373,-118.367483
03726496,33.999939,-118.37147
03726497,34.000681,-118.372028
03726498,34.000601,-118.371952
03726499,34.000648,-118.371995
03726500,34.000176,-118.370289
03726501,33.996297,-118.366081
03726502,33.945108,-118.074027
03726503,33.945098,-118.074399
03726504,34.000552,-118.37299
03726506,34.009057,-118.383782
03726507,34.009054,-118.383831
03726511,33.993629,-118.360253
03726512,33.992792,-118.360554
03726513,33.993773,-118.360288
03726514,33.993593,-118.360248
03726515,33.993723,-118.360287
03726516,33.992808,-118.360524
03726517,33.994009,-118.361237
03726518,33.994001,-118.361379
03726519,33.9941,-118.361336
03726520,33.992957,-118.35997
03726521,33.994586,-118.360594
03726522,33.994042,-118.361211
03723521,34.383232,-118.49948
03723522,34.383235,-118.499443
03723525,34.416187,-118.687304
03723526,34.385088,-118.497284
03723527,34.384655,-118.494443
03723528,34.388174,-118.497098
03723529,34.388099,-118.49705
03723531,34.389079,-118.49598
03723532,34.387859,-118.494829
03723533,34.388222,-118.493935
03723534,34.389828,-118.495141
03723535,34.38982,-118.495059
03723536,34.390084,-118.495473
03723537,34.385024,-118.49722
03723538,34.391938,-118.49536
03723539,34.389986,-118.497032
03723540,34.390584,-118.493695
03723541,34.389869,-118.493844
03723542,34.389839,-118.493796
03723543,34.387259,-118.495174
03723545,34.387211,-118.496091
03723546,34.38719,-118.496647
03723547,34.38347,-118.496719
03723548,34.382351,-118.496718
03723549,34.382267,-118.496731
03723550,34.382249,-118.496656
03723551,33.767462,-118.241426
03723554,33.770565,-118.245929
03723556,33.770603,-118.241092
03723557,34.011225,-118.378265
03727308,33.781869,-118.255682
03727309,33.769839,-118.241813
03727310,33.769895,-118.240948
03727311,33.782432,-118.255502
03727312,33.769607,-118.240917
03727313,33.77003,-118.241833
03727316,33.769415,-118.240898
03727318,33.761673,-118.216462
03727319,33.769703,-118.240927
03727325,33.782465,-118.255505
03727336,33.773219,-118.240486
03727339,33.782727,-118.255474
03727344,33.782695,-118.255523
03727345,33.782581,-118.255514
03727346,33.770729,-118.241096
03727348,33.943183,-118.067745
03727350,33.759094,-118.232798
03727351,33.943294,-118.065546
03727352,33.769504,-118.241779
03727354,33.789456,-118.263513
03727355,33.773214,-118.240538
03727356,33.782613,-118.255516
03727358,33.806041,-118.2992
03727359,33.806079,-118.299152
03727365,33.763537,-118.242835
03727366,33.940864,-118.060655
03727367,33.942938,-118.067399
03727368,33.943299,-118.065629
03727369,33.940864,-118.060738
03727370,33.943299,-118.065711
03726523,33.994053,-118.361349
03726524,33.994553,-118.360577
03726525,33.992775,-118.360583
03726528,34.001749,-118.374193
03726529,34.006057,-118.375607
03726532,33.762841,-118.221732
03726533,33.768287,-118.241358
03726534,33.781934,-118.255689
03726535,33.782031,-118.25545
03726536,33.782195,-118.255462
03726537,33.782017,-118.255694
03726538,34.006708,-118.383127
03726539,33.78105,-118.230035
03726540,34.00776,-118.383887
03726541,34.006747,-118.383137
03726542,33.767109,-118.225311
03726543,33.780726,-118.234683
03726544,33.781989,-118.255468
03726545,33.782238,-118.255487
03726546,33.782099,-118.255702
03726548,34.009095,-118.384257
03726552,33.781829,-118.255471
03726554,34.007774,-118.382837
03726555,34.004149,-118.378084
03726556,33.78236,-118.255476
03726557,33.781853,-118.255681
03726558,33.781866,-118.255437
03726559,33.7824,-118.2555
03726560,34.010681,-118.376989
03726562,33.781771,-118.255675
03726563,33.782442,-118.255483
03727371,33.768379,-118.20659
03727372,33.782597,-118.255516
03727374,33.758671,-118.235355
03727376,33.945305,-118.065027
03727377,33.94528,-118.065037
03727378,33.943365,-118.065546
03727379,33.945443,-118.065014
03727380,33.945123,-118.067104
03727381,33.945054,-118.067107
03727384,33.805675,-118.170278
03727385,33.76146,-118.217168
03727386,33.763488,-118.232003
03727387,33.763548,-118.242793
03727388,33.763518,-118.242921
03727389,33.759144,-118.232722
03727390,33.759144,-118.233687
03727391,33.782458,-118.255484
03727392,33.76879,-118.206565
03727393,33.768762,-118.206564
03727394,33.768733,-118.206566
03727395,33.768675,-118.206562
03727396,33.76834,-118.206569
03727397,33.768452,-118.206568
03727398,33.768508,-118.206568
03727399,33.768564,-118.206567
03727400,33.768611,-118.206609
03727401,33.768705,-118.206566
03727402,33.758717,-118.235153
03727403,33.758653,-118.234402
03721164,33.804078,-118.178869
03721167,34.051569,-118.362823
03721169,34.05555,-118.3903
03721170,34.075126,-118.377823
03721171,33.965855,-117.969497
03721172,34.051551,-118.362715
03721176,34.011432,-118.37591
03721177,34.074905,-118.377279
03721179,34.01131,-118.378286
03721181,34.055475,-118.390221
03721183,34.007805,-118.372607
03721188,34.055556,-118.390576
03721190,34.074849,-118.377578
03721191,33.802118,-118.164972
03721192,34.051479,-118.362521
03721200,34.075197,-118.377908
03721210,34.051497,-118.362618
03721211,34.055472,-118.390281
03721215,34.074796,-118.377471
03721221,34.032261,-118.312408
03721222,34.032263,-118.312385
03721223,34.032263,-118.31236
03721224,34.032263,-118.312337
03721225,33.75995,-118.180918
03721226,33.99436,-118.042262
03721235,34.055474,-118.390262
03721236,34.051435,-118.362338
03721239,34.055536,-118.390282
03721245,33.773175,-118.249717
03721248,34.075056,-118.377471
03721252,33.753392,-118.158865
03723560,33.7675,-118.241819
03723562,33.767518,-118.241978
03723566,33.770322,-118.243704
03723567,33.770407,-118.241071
03723568,33.770168,-118.241046
03723570,33.770099,-118.241041
03723572,33.773106,-118.241351
03723573,33.773303,-118.241372
03723576,33.770848,-118.241116
03723577,33.772798,-118.241317
03723578,33.772394,-118.241276
03723579,33.769234,-118.240951
03723581,33.770035,-118.241035
03723582,33.767927,-118.240958
03723584,33.767864,-118.240982
03723585,33.76863,-118.240885
03723588,33.937207,-118.057764
03723589,33.937207,-118.057991
03723590,33.937217,-118.058218
03723591,33.769945,-118.243668
03723593,33.771224,-118.243776
03723594,33.767611,-118.241081
03723596,33.767673,-118.241054
03723598,33.767738,-118.241031
03723599,33.945933,-118.065036
03723600,33.944357,-118.067599
03723601,33.944533,-118.066254
03723602,33.771924,-118.241227
03723603,33.772309,-118.241268
03723604,33.904374,-118.280435
03723607,33.772942,-118.241333
03726564,33.781948,-118.255444
03726565,33.781784,-118.255431
03726566,33.994055,-118.363837
03726567,33.994362,-118.366024
03726568,33.994392,-118.365961
03726569,33.995964,-118.366183
03726570,33.996019,-118.366183
03726573,34.005417,-118.366045
03726574,34.003464,-118.363764
03726575,34.005436,-118.366108
03726576,33.996782,-118.368262
03726578,33.773052,-118.241345
03726579,34.004447,-118.376456
03726580,34.001521,-118.373959
03726581,34.004013,-118.375016
03726582,33.996777,-118.368107
03726583,34.003884,-118.373412
03726584,33.998851,-118.370882
03726585,33.998812,-118.370856
03726586,33.998722,-118.370793
03726587,33.998768,-118.370826
03726588,33.996725,-118.36808
03726589,33.996675,-118.368054
03726590,33.996574,-118.367998
03726591,33.996626,-118.368024
03726595,34.013974,-118.38232
